Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
"Scanner, department, i5200v, i5600v",7d4b3e99-113c-3279-b856-b904eb9295fc,1,Item(s),65.44638772,0.156632186,0.021248002,1.02E-06,16.57322012,60.9162302,0.13904418,0.001815883
"Steel; cold rolled coil, at plant",cc886340-1e9e-40fc-8bae-87ea661f00c7,1,kg,1.988436037,0.003841707,0.000264325,-2.65E-15,0.066319573,1.89911625,0.003032809,1.38E-05
"Glass fiber, reinforced polymer; at plant",ddfd007a-ce49-451a-8bff-d7f268ed177c,1,kg,4.605734864,0.008208387,0.000648321,2.41E-08,0.211140837,4.311870951,0.009916589,5.93E-05
"Steel, stainless 304, scrap",34897ebd-aa3d-347c-91ee-876c3f835fdb,1,kg,6.435910605,0.045080237,0.001279219,2.47E-10,0.385973113,6.137478601,0.00976721,9.40E-05
"Calcium carbonate, ground, 20 micron, at plant",cdd860f4-48a6-3436-b86d-04424f8ee9d2,1000,kg,48.8022529,0.191749147,0.022820806,4.45E-07,5.904200598,47.18471361,0.050208452,0.000766869
"Single-ply, white, polyester reinforced PVC roofing membrane, 60 mils - 1.524 mm",d91ee594-22ae-390a-93ed-1f6b7be34714,1,m2,6.917060735,0.034740035,0.099535119,8.71E-07,0.391453544,6.16850703,0.021472249,0.000486058
"Printer, AltaLink B8045/55 multi-functional device (MFD)",50356d14-b626-4a38-babf-bf5657d08358,1,Item(s),86.458914,0.338276991,0.26694579,7.40E-06,3.556925517,80.99582162,0.16244778,0.002694531
"Glycerine, at plant",a9114429-6fce-3296-b5d3-f0163e3fd76f,1,kg,4.911955839,0.012678935,0.002242177,4.12E-07,0.32492031,4.184068648,0.025627717,3.49E-05
"Phosphorous fertilizer, production mix, at plant",1654c887-0b9c-3434-b9c1-371e3adb3dde,1,kg,0.360146023,0.015674158,0.159531697,1.53E-09,0.020088121,0.336605171,0.000786312,5.64E-06
"Ammonia, steam reforming, liquid, at plant",33f08f48-349e-31f1-b600-aa7e9713ca50,1,kg,0.694579954,0.003282083,0.000260842,1.32E-09,0.041196615,0.589258825,0.003693722,7.05E-06
"Steel, billets, at plant",ac54bc7d-5db5-3b4f-9175-5dd02f678312,1,kg,2.046602311,0.005473843,-0.008522083,3.88E-09,0.060351681,2.02214729,0.00085334,2.08E-06
"Aluminum, secondary, rolled",3f888c9f-35e2-3162-bc14-49700cff888c,1,kg,2.444092423,0.01861529,0.001085353,1.90E-08,0.573263171,2.295431577,0.004706016,2.91E-05
"Steel; hot-dip galvanised coil, at plant",dcfd311d-d8be-4c39-bd16-a5bd0dd9eec8,1,kg,2.231545653,0.004400081,0.00030235,-1.83E-15,0.076132236,2.128523815,0.003487279,1.72E-05
"Injection molding, rigid LLDPE part, at plant",9fe670f2-0846-377e-8b15-db170d54ac32,1,kg,3.385413251,0.006822789,0.000675042,2.34E-08,0.183940817,3.057796431,0.009452707,0.000236012
"Steel, liquid, at plant",5f23939e-be70-364e-95c2-baef329a95fe,1,kg,1.962691467,0.005125582,-0.008527668,3.54E-09,0.057219077,1.94013737,0.00078719,1.90E-06
"Aluminum ingot, production mix, at plant",a8eb9a6a-e8e6-3da6-a3ab-20dcf68e883a,1,kg,4.624450641,0.028175632,0.000501163,2.69E-10,0.228496441,4.1097388,0.006926004,5.13E-05
"Lost foam casting, aluminum",a8c3ad24-992e-31e0-9e18-fdf0280875df,1,kg,3.05565223,0.004483291,0.000330234,1.66E-08,0.125219126,2.907517925,0.004992614,3.02E-05
"Scanner, desktop, E1025, E1035, S2040, S2050, S2060w, S2070, S2080w",42975a63-8c39-4d46-8b6b-34d9a7174295,1,Item(s),19.41084628,0.039782255,0.005293658,5.54E-07,11.40893302,17.82091815,0.048392327,0.000839226
"Steel, stainless 304, quarto plate",8560388b-7ea1-38b7-befc-fd25d5deb450,1,kg,7.251261423,0.05149747,0.001421395,4.44E-10,0.441481474,6.869388695,0.012634298,0.000105974
"Steel, stainless 304, flat rolled coil",49f5324b-fc33-36e9-b5af-3c80d73492bd,1,kg,7.839055119,0.053917168,0.001501988,5.00E-10,0.461692737,7.405261096,0.014134069,0.000143423
"Aluminum, primary, smelt, at plant",4b0fe164-84c7-31e2-a3fc-ff570cd264e1,1000,kg,13454.183,79.3887184,1.972105506,9.51E-06,607.6449213,10324.73674,16.40444723,0.183808445
"Single-ply, white, polyester reinforced PVC roofing membrane, 48 mils - 1.219 mm",662f589e-3363-3b4d-92a4-c98f68bc3339,1,m2,5.657925987,0.028161452,0.076352979,6.95E-07,0.315022445,5.047629849,0.017563358,0.000390129
"Anode, at plant",caefe875-8560-3e7f-a8b7-a002485f75d6,1,kg,1.334874026,0.008415176,0.000675935,5.70E-09,0.06619094,1.19938622,0.004757451,8.31E-06
"Iron and steel, production mix",88b44b36-2322-39a8-9c54-6b89b1b43cd4,1,kg,0.900505017,0.002408491,-0.003749717,1.71E-09,0.02655474,0.889744808,0.00037547,9.17E-07
"Steel; pickled hot rolled coil, at plant",137b2f94-e29e-4870-a2c2-20dafd441f1d,1,kg,1.801664166,0.003785048,0.000249556,-1.34E-15,0.066310721,1.715632137,0.00286493,1.69E-05
"Vacuum infusion, rigid composites part, at plant",01152bc2-5e31-3b8c-a40f-42289905c771,1,kg,1.58006204,0.002987308,0.000658026,1.94E-08,0.108419972,1.468673925,0.003581581,4.15E-05
"Aluminum, primary ingot, at plant",99963138-ddf9-3b32-9e93-69593d76cb08,1,kg,8.90333901,0.056442608,0.000969886,4.63E-10,0.448493412,7.8747,0.013279,9.99E-05
"Compression molding, rigid composites part, at plant",ab334aaf-bfe1-3785-91c5-3de1dc34c01b,1,kg,7.898498658,0.011302616,0.004212486,3.70E-08,0.364455487,7.666210857,0.004861935,0.000361155
Glass fiber; at plant,60970f46-7a3f-47d7-ab17-e102327bed27,1,kg,1.329352587,0.002303569,0.000132159,8.94E-09,0.059787431,1.235408412,0.003172656,1.86E-05
"Metal panel, insulated, at plant",e9c2710d-9752-324a-bb0b-52b683e295b5,1,m2,90.50080618,0.158021974,0.014037175,1.71E-07,3.30850033,67.5274802,0.125243397,0.001305965
"Metal composite material (MCM) sheet, at plant",08e766d4-ec5f-3426-a0d4-9533e55f9081,1,m2,35.99551893,0.187928559,0.005458435,1.33E-07,2.054446312,32.18330285,0.06395405,0.000871319
"Scanner, i1150 desktop and i1190 desktop",64268081-0e35-398b-aa66-c9150f3fd3e5,1,Item(s),7.715276878,0.016791483,0.002612032,1.14E-07,1.748159176,7.169218848,0.017307397,0.000201499
"Aluminum, extrusion, at plant",77fe2197-8861-3569-8d85-07151789b1e7,1000,kg,6555.227767,37.45790099,0.773634539,4.41E-07,330.2991312,5854.7,10.398,0.083942
"Scanner, desktop, i2900",873e9087-c13b-34fa-859e-c0397d27cb66,1,Item(s),35.1339876,0.128502505,0.011408314,4.40E-07,9.335062886,32.28891782,0.080890727,0.001059323
"Zinc, sheet",7a0942f9-5fe3-3a78-aff1-9399fea7c14b,1,kg,3.364431692,0.021739722,0.001482065,4.22E-07,0.433744293,3.203294958,0.004324551,0.000118983
"Metallurgical coke, at plant",fb97ca58-8d24-3147-b08f-7788b67ab151,1,kg,0.341233959,0.004871156,7.20E-05,8.08E-10,0.035062799,0.215480072,0.004481237,9.96E-07
"Packaging, Production Scanners",6c0996a5-8104-3770-ae44-aba5a65fa3c3,15.766,kg,1.065930142,0.003992455,0.000565652,5.27E-09,0.130930894,1.045943889,0.000516807,2.05E-05
"Steel; sections, at plant",1b8709a5-5df4-4c52-85e4-dd6e7ed8deba,1,kg,1.01678756,0.002434692,0.000143802,7.67E-15,0.036330409,0.956113512,0.002060504,9.20E-06
"Aluminum, secondary, shape casted",a9fd0eec-60dd-3506-8a22-6f8715f80f4e,1,kg,2.52768781,0.004939885,0.000236813,7.38E-09,0.106566086,2.344776611,0.005898917,3.37E-05
"Ethanol, denatured, wheat straw, biochemical",7aa8e2ff-0e2f-3e6c-b168-ec5168b4be6a,26100,kg,104682.9687,262.2253681,31769.07476,0.000239436,1940.330178,102508.0897,40.35529013,3.925994764
"Packaging and information sheets, i2900 desktop scanner",1296738e-d64f-3837-a793-bc33f491e292,0.296,kg,0.023845922,8.42E-05,1.18E-05,1.67E-10,0.002658332,0.023351329,1.31E-05,4.74E-07
"Oxygen, liquid, at plant",7a2565f8-4a48-3263-9bc9-bcb28dbd58ad,1,kg,0.079835695,0.000172602,9.14E-06,1.19E-09,0.003665334,0.075550935,0.000143093,9.55E-07
"Petroleum refining, at refinery",0aaf1e13-5d80-37f9-b7bb-81a6b8965c71,0.252345277,l,173.4462451,0.255324663,0.382114638,1.85E-06,10.49381459,170.9190946,0.078883213,0.001161586
"Methanol, at plant, kg",6b0d74c7-e880-4b93-aa2f-b777ac183f84,1,kg,1.082673134,0.003226809,0.000169379,2.36E-09,0.089850364,0.777754401,0.010853212,3.70E-06
"Enzyme, Alpha-amylase, Novozyme Liquozyme",391ccf45-4b61-37e9-a2f2-3e19afc0d4ef,1,kg,1.2,0.0014,0,0,0.004497513,1.2,0,0
"Purified terephthalic acid, PTA, at plant, kg",e893cef4-aab1-4b77-944d-1dc4f669419a,1,kg,1.520176831,0.002143603,0.00126144,5.23E-07,0.067615061,1.3475838,0.006037814,1.29E-05
"Melamine urea formaldehyde, MF, hardener, at plant",3a287ab1-de41-3e89-bf5a-be7f3b97281b,1,kg,1.426655,0.013882,0.000476204,0,0.228479679,1.35,0.00252,2.30E-05
"Ethylene, materials production, organic compound, at plant, kg",520ecb54-7b55-42ca-97c3-4b8192189356,1,kg,1.807106253,0.003484246,0.000416746,1.55E-09,0.106018041,1.56487513,0.006698917,0.000206204
"Soy-based polyol, at plant",0d1d9f2b-1295-328a-82a0-1f43b135007b,1,kg,1.108464809,0.00485637,0.001242987,6.03E-09,0.073949962,0.94525508,0.002398017,0.000362158
Crude cobalt hydroxide production; at plant,2fb426d1-2476-4400-b942-940f65699e87,1,kg,1.807826158,2.548525489,0.001045596,7.25E-09,0.357031377,1.730908849,0.002224491,5.51E-05
"White mineral oil, at plant",874dc726-50f1-300b-958f-9335fd1c53cd,1,kg,1.972997439,0.004020272,0.002159158,1.36E-08,0.108949868,1.929137047,0.001413847,1.56E-05
"Propylene, materials production, organic compound, at plant, kg",49d309a8-0c93-4eeb-a342-2fe2254a0bec,1,kg,1.81265675,0.003463028,0.000499534,1.97E-09,3.701385928,1.567635559,0.006795429,0.000206525
"Hydrogen; solid oxide electrolysis, at plant",9f8a4892-e27e-4cc5-af91-7bdfd600dee7,1,kg,30.88269088,0.069060974,0.004719876,4.20E-07,1.446272105,29.37152995,0.050358127,0.000348565
"Hog fuel, pur., combusted in industrial boiler, at pulp and paper mill (EXCL.)",b6884185-30b8-391a-9dff-dbded4429a66,1,kg,1.83601614,0.00067848,0.000906889,2.96E-07,0.019023314,1.83,0.000189,0
Styrene; at plant,e2884390-2613-3d46-81d2-6051ecadc9c2,1,kg,3.034317518,0.005075016,0.001555081,8.30E-09,0.149272112,2.804001402,0.007432073,8.35E-05
"Corrugated product, 100% recycled, at mill",9c10be0f-e38e-4551-b8b5-eef65fa27dcc,1,kg,0.124244473,0.000284828,3.90E-05,1.34E-10,0.010094512,0.12229619,5.81E-05,1.21E-06
"Pyrolysis gasoline, at plant",19b638bc-033c-3812-a020-18eb2ff8e8eb,1,kg,1.638021755,0.003327474,0.001021635,5.48E-09,0.104457424,1.421797614,0.007631497,9.40E-06
"Phenol formaldehyde, at plant",0bb53c29-31b1-3e8c-87ac-a2ef6793f8f2,1,kg,3.484032899,0.006288242,0.001565939,1.86E-08,0.202003649,3.262011562,0.00751297,4.29E-05
"Ethanol, 85%, at blending terminal, 2022",64c379de-b24a-36d0-9170-d61d9d9d7278,1,kg,10.50666161,0.053507058,0.514475777,5.41E-07,1.598153074,10.33549794,0.002338943,0.000392878
"Enzyme, Glucoamylase, Novozyme Spirizyme",5a782377-d196-304c-baec-fea559a4dfe2,1,kg,4.4,0.009,0,0,0.014392041,4.4,0,0
"Hydrochloric acid, HCl; MDI coproduct; at plant, 100% HCl",0d4adbb3-81bb-45c5-bf26-734c76ff3108,1,kg,1.390839358,0.003069847,0.000172914,1.16E-08,0.074919683,1.293557378,0.003240777,2.40E-05
Aniline; at plant,363e9105-a6ea-356e-a537-06c9facf5b14,1,kg,1.904542534,0.004766022,0.001614162,9.12E-09,0.129203677,1.722942826,0.003381396,0.000327618
"Polyethylene, linear low-density, LLDPE, virgin resin, at plant",1dbafde2-2bc3-405c-9726-4d92fe7d29f9,1,kg,2.011421502,0.00382446,0.000437635,2.86E-09,0.116845649,1.754328609,0.007204046,0.00020881
"Polyvinyl chloride, PVC, virgin resin; at plant",3dbccdda-2014-4239-ad1f-4e15c034942b,1,kg,2.307738931,0.004482112,0.000371609,2.09E-06,0.127540841,2.077888865,0.006854508,0.000124011
"Hydrogen, liquid, synthesis gas, at plant",4eaec911-05e8-304e-b7a6-98ce06fc9820,1,kg,9.497817587,0.008777418,0.000498285,3.58E-09,0.25716839,9.294958225,0.007123841,1.25E-05
"Ethanol, denatured, at refueling station, 2022",da8e9d9f-c0e2-3c9b-9d0a-f7e5f1667639,1,kg,12.78253027,0.065779956,0.634740938,6.66E-07,1.96162336,12.57398988,0.002800962,0.000483768
"Fuels, burned at uncoated mechanical paper, average production, at mill",a336a2a7-c6a8-38a5-81e3-2709095fd85f,8061,MJ,1037.590408,3.645773611,0.198763977,8.55E-05,27.6450514,1019.713339,0.377660681,0.027142704
"Lubricant feedstock, at refinery",98d423fc-789a-42d0-b961-18a96bc6491c,1,kg,0.793429566,0.001167982,0.001747983,8.44E-09,0.048003938,0.78186912,0.000360851,5.31E-06
"Hydrochloric acid, without water, in 30% solution state, at plant ",9ee66dd5-dcc9-3e94-9da3-3a7cc6cddeb3,1,kg,1.692067737,0.007164361,0.000128278,1.40E-07,0.100913141,1.5526,0.0046032,3.82E-05
"Containerboard, average production, at mill",c245a252-0860-41d2-9789-802bab7984ab,1.10516007,kg,2.092342917,0.004669613,0.000702216,4.89E-08,0.076770143,2.042478949,0.001158339,6.51E-05
"Toluene diisocyanate, TDI; at plant; mass and elemental alloc",37a4ae86-eca4-4264-92d6-549534fb2262,1,kg,2.785479602,0.006253452,0.001435088,7.61E-07,0.130205105,2.486651911,0.009374249,3.71E-05
"Phenol formaldehyde resin, neat, 47% solids",cd04cced-a75c-30c6-b05f-1fe6fbefb934,1,kg,0.343845513,0.000934935,5.92E-05,1.35E-09,0.026193171,0.272820361,0.002509782,2.74E-06
"Carbon monoxide, at plant",e0368d96-44a3-3628-8220-e6ae975b0931,1,kg,1.371142556,0.005115696,0.000249142,1.16E-10,0.024751761,1.0026,0.01299693,1.75E-05
"Toluene diisocyanate, TDI; at plant; mass alloc",6f2532e9-d9c0-368e-89a2-0bd48adb4dab,1,kg,1.845789224,0.004068949,0.000802245,7.58E-07,0.088820378,1.648205019,0.005865653,2.59E-05
"Ethanol, denatured, corn dry mill",8e3e47ea-ed49-329e-8931-29115917bc81,14900,kg,37103.79683,45.32641496,17.42635304,0.000316693,629.6399026,37280.77636,-39.59758222,3.512874126
Hydrogen; small scale-steam methane reforming; at plant,697947c1-fc38-4406-bee1-d1e5baaa71d8,1,kg,10.69492292,0.011662575,0.000557959,4.99E-09,0.266712139,10.50684262,0.006522698,1.95E-05
"TDF, combusted in industrial boiler, at pulp and paper mill (EXCL.)",a515132e-c816-34ea-9773-d56c11dc1cb0,1,kg,3.075,0.0003256,0,0,6.51E-08,3.075,0,0
"Soy biodiesel, production, at plant",1fe9b61c-f684-3584-a5e9-98677caee0f3,3.36,kg,2.283066323,0.00909574,0.003567327,2.76E-08,0.201124584,1.831265723,0.005419583,0.001131715
"Polyacrylonitrile, PAN: at plant",9837ad08-84b1-4c5b-a2f2-c1b8eb07e754,1,kg,8.448937473,0.022932511,0.001830898,3.79E-08,4.279258888,7.779164245,0.019909145,0.000422492
"Melamine urea formaldehyde, MF, resin, neat, 60% solids",6ce2af92-11dd-3e96-8f77-4d215ac13b96,1,kg,0.531396125,0.002317803,0.000278575,1.10E-09,0.05278965,0.428253856,0.003640561,4.47E-06
"Methyl methacrylate, MMA; at plant",9730bd3a-e5fa-4804-842a-8ff625b39a4d,1,kg,9.660911086,0.023494446,0.002360913,3.07E-08,0.466968761,9.174795953,0.015539461,0.000191443
"Ethanol, denatured, mixed feedstocks, at conversion facility, 2022",1975f735-687a-39ea-96e7-e890e5a5bb51,1,kg,12.76281018,0.06569836,0.634725514,6.66E-07,1.958738484,12.5544541,0.002798268,0.000483358
"Paper, bag and sack, unbleached kraft, average production, at mill",f9cf891e-fd8c-304c-9707-4a7e390b9e75,834.61,kg,2423.997999,5.305107694,0.919972565,0.000512591,62.60060747,2376.320884,1.198781733,0.051315903
"Scanner, packaging and information sheets",726dea3f-ddee-3b80-89d9-a86dc464308d,1.88,kg,3.93259094,0.00887024,0.001492475,8.02E-08,0.189611023,3.787673173,0.004028844,0.000118423
"Benzene, at plant",e07beee7-4b4c-350a-bcaf-ec71882bbb69,1,kg,1.407434894,0.00315312,0.001712709,8.09E-09,0.088947032,1.31580454,0.003179643,9.60E-06
"Melamine urea formaldehyde, MF, resin, at plant",c11f6f12-269d-3c4c-9ab0-6995cd5d8af2,1,kg,1.63292,0.0039992,0.00041869,0,0.130870243,1.44,0.00689,0
"Phenol resorcinol formaldehyde resin, neat, 60% solids",353b477b-8319-3538-b2a4-c771e17424de,1,kg,0.443855863,0.001456056,0.004958539,6.30E-09,0.044059848,0.400057618,0.001486555,8.06E-06
"Corrugated product, average production, at mill",226ed3c2-e020-4c95-b1fc-4559fc2d18ac,1,kg,2.196649694,0.004850185,0.000730263,4.89E-08,0.083804519,2.146435648,0.001162263,6.60E-05
"Fuel grade uranium, at regional storage",a626a6b9-3877-36f5-ac98-f5844b6348dd,1,kg,2983.870457,65.9861178,1.466897861,3.65E-05,476.8030827,2813.580057,5.637709839,0.044119617
"Phenol resorcinol formaldehyde resin, at plant",401862df-2017-386b-807e-5892047e02be,1,kg,3.66262,1.57023768,0.100636905,0,55.2906332,0.00478,3.00E-05,0.0138
"Petroleum refined, for material use, at plant",70d2004a-9f80-48ce-a86c-50e85dd6a637,1,kg,0.793429566,0.001167982,0.001747983,8.44E-09,0.048003938,0.78186912,0.000360851,5.31E-06
"Sodium hydroxide; chlor-alkali average, membrane cell; at plant; 50% solution state",344a7ac0-8c18-4869-bb63-3e44e811a1d9,1,kg,0.953867862,0.002031239,0.00011674,8.26E-09,0.050992343,0.883543386,0.002352198,1.64E-05
"Ethylene glycol, materials production, organic compound, at plant, kg",2a78de43-fdf2-4c5f-b527-89db6568ace8,1,kg,1.865243735,0.002814181,0.000290077,2.91E-09,0.08375423,1.685316768,0.005197156,0.000129639
"Fuels, burned at unbleached kraft bag sack paper, average production, at mill",85cc9ce7-c801-36bd-ac92-2bb7bf7b5209,11045,MJ,2121.208374,4.158717257,0.375841086,0.000509376,40.25461257,2096.518229,0.426752069,0.046372847
"Sulfuric acid, at plant",1b6afe73-a064-33a3-87b0-265ae10851e9,1,kg,0.081078088,0.002854357,3.06E-05,1.11E-09,0.004259817,0.013719254,0.002417425,-1.33E-06
"Ethanol, denatured, corn stover, biochemical",0879167f-989b-3e3b-b9c5-3c07ea0a3f8e,26100,kg,809392.793,2973.197439,36765.92556,0.001871031,92610.42608,796613.8645,149.6563849,32.35494212
"Acetic acid, at plant",e4a61018-9f98-3049-95c1-33b1acaa904e,1,kg,1.34339719,0.004497774,0.000299473,1.61E-09,0.100129341,1.049171639,0.010398562,1.14E-05
Epoxy; at plant,2daa9b57-fd08-4bdf-9e15-2ec7a432aa70,1,kg,7.21550531,0.012234531,0.001058886,2.17E-08,0.330668802,6.738448761,0.016129401,9.44E-05
"Pultruded product, at plant",ccd72499-f6f6-45d1-856a-e8833f80dec8,1,kg,2.341374137,0.005404855,0.000525307,2.28E-08,0.136499047,2.19163732,0.004853385,5.09E-05
"Ethanol, denatured, switchgrass, biochemical",0898854c-e38f-3d23-880f-f8da7d65ca0c,26100,kg,158915.7087,497.5754892,37031.74407,0.000279852,3318.28846,152081.1768,52.46775787,20.2265709
"Phenol resorcinol formaldehyde hardener, at plant",09f2356f-629a-3305-8411-99967cf4a9b3,1,kg,1.883515,0.01085,0.000376284,0,0.221667627,1.75,0.00474,3.00E-06
"Paraxylene, at plant, kg",d32a7e23-c6c0-400a-8134-656a3e13c11f,1,kg,1.492542757,0.001871742,0.001821522,1.50E-08,0.068789075,1.42178553,0.002415226,1.15E-05
"Ethanol, denatured, forest residues, thermochem",d9cadd89-4203-375a-903a-63197cd29c6a,21183,kg,1027009.011,7516.772916,18455.94033,0.105782295,238853.1343,1009534.602,473.9184966,14.77210568
Hydrogen; proton exchange membrane water electrolysis; at plant,f00a298a-295f-4fbc-b463-45f8e96f018b,1,kg,35.51677707,0.079110122,0.005445544,4.81E-07,1.663171197,33.79198966,0.057470755,0.000398384
"Enzyme, Cellulase, Novozyme Celluclast",3dd59224-ecba-3fb1-a2c9-9c01947b08b1,1,kg,4.0894,0.015277,0,0,0.018029629,4.0894,0,0
"Bituminous coal, combusted in industrial boiler, at pulp and paper mill (EXCL.)",accc6b3b-6793-3964-b89d-82066f6977fc,1,kg,2.906384731,0.000474645,2.12E-05,4.77E-08,0.003923753,2.692399364,0.004152709,0.000368661
Cobalt sulfate; at plant ,16f46b37-1817-4cd7-87c4-fecdc5a0e1c8,1,kg,6.132105299,2.789385167,0.00194313,9.44E-08,0.683146736,5.711283277,0.013707181,0.000138041
"Butadiene, at plant",5d274fc8-65f3-3f3a-a583-f12cace7c494,1,kg,2.075963358,0.003902145,0.000961763,6.41E-09,0.115698147,1.831475821,0.008638086,9.60E-06
"Polypropylene, PP, virgin resin, at plant",2e8facf6-46aa-4ddb-95de-a4e2a00eb2bb,1,kg,2.094071512,0.003939125,0.000532135,3.39E-09,3.765223042,1.823218641,0.007656303,0.000212931
"Chlorine; chlor-alkali average, membrane cell; at plant",a3e150d0-770e-4e2a-9b19-f7daa8cda38b,1,kg,1.002856487,0.002326181,0.000134643,9.26E-09,0.057859048,0.931863242,0.002354726,1.86E-05
Carbon fiber; at plant,b2c2eba7-28d2-43cf-b2ef-6bb9ba114bea,1,kg,30.39266912,0.07501734,0.005260738,2.63E-07,9.487886131,28.29645557,0.064914972,0.001033891
"Carbon fiber, reinforced polymer; at plant",5b069a14-422d-4fcc-9516-3cece8a8dddd,1,kg,26.18235474,0.063146644,0.004621037,2.17E-07,7.584326105,24.38745795,0.055988315,0.00084301
"Hydrogen, chlor-alkali average, membrane cell; at plant",f179f70b-5b18-4602-9513-18ed79485ac7,1,kg,0.853573747,0.001928788,0.000107566,1.46E-08,0.041130023,0.806041278,0.001585983,1.09E-05
"Xylenes, mixed, produced from naphtha, at plant, kg",9fcf5696-e172-42da-a010-e8d577e2bbd7,1,kg,1.082940845,0.001371143,0.001761361,8.64E-09,0.054192396,1.060051824,0.000745102,7.45E-06
"Ethylene dichloride-vinyl chloride monomer, EDC-VCM; at plant",53bb995e-2b64-4464-87f4-a3b79dcd1c32,1,kg,2.00911245,0.003977655,0.000339018,2.07E-06,0.113956343,1.800406727,0.006138639,0.00012
"Polyethylene, low-density, LDPE, virgin resin, at plant",6a12cba1-889d-4515-90f8-89feb8d662f2,1,kg,2.471384706,0.004717808,0.000492081,7.44E-09,0.142200411,2.182944184,0.008236231,0.000217679
"Polystyrene, general purpose, GPPS, resin; at plant",13821cca-f344-37b9-a367-0467be778061,1,kg,3.162549748,0.005390493,0.001590032,5.95E-08,0.156982936,2.924251078,0.007643662,8.46E-05
"Ethanol, 85%, blended, at service station, 2022",323a15f8-5c89-3deb-aad5-78133e487bef,1,kg,10.53674308,0.053572093,0.514479222,5.42E-07,1.599534143,10.36396495,0.00239286,0.000393238
"Methylene diphenyl diisocyanate, MDI; at plant, mass alloc",d1bf60a0-272b-3ef0-951c-7febc0546d58,1,kg,1.913333177,0.004662468,0.000967621,1.02E-08,0.107358237,1.715018519,0.0053145,0.000186303
Vinyl ester resin; at plant,5fea6b91-f71b-4a8f-864f-b64af87e8b75,1,kg,4.52166271,0.008169334,0.001122303,1.42E-08,0.224165107,4.215700902,0.010199844,7.59E-05
"Polyethylene, high density, HDPE, virgin resin, at plant",2712f03a-80fe-4a2b-9005-ca9ba99f7eb3,1,kg,2.139064965,0.004004566,0.000445166,4.22E-09,0.119874074,1.861091483,0.007969926,0.000206573
"Polystyrene, expanded, EPS, virgin resin; batch suspension polymerization; industry average, at plant",cf1241fd-8c01-3412-9030-8650b8e75669,1000,kg,3227.919494,5.475285664,1.542231534,9.73E-06,167.7448913,2987.716159,7.777619086,0.084210308
"Potassium sulphate alum, as K2O, hardboard",d42c11eb-98d2-3cf5-add5-d7c65431bfa3,1,kg,23.35114798,0.068146597,0.011362084,4.83E-08,1.28057067,23.16566865,0.005560725,0.000111086
"LPG, combusted in industrial boiler, at pulp and paper mill (EXCL.)",d549cd32-3e84-327e-86e8-452772ff7c56,1,l,2185.365104,0.632403719,0.946444874,4.57E-06,26.18050456,2147.342853,0.22140776,0.119987087
"Polyol ether, for rigid foam polyurethane production, at plant",1d7ac207-310f-3366-8f9c-e951b61d31ce,1,kg,2.917583344,0.00873196,0.001673058,5.60E-09,0.188273851,2.427574492,0.013710062,0.00040008
"Acrylonitrile-butadiene-styrene, ABS, copolymer resin, at plant",0e42a306-ee2d-362e-8bc3-580000096459,1,kg,3.258452215,0.006101727,0.00131844,6.13E-08,1.077550078,2.969930686,0.00916774,0.000112834
"Toluene, at plant",2d57ab6d-6b06-32e6-a44b-8ffcd5d94176,1,kg,1.13714545,0.00255587,0.001968633,9.15E-09,0.071762051,1.118416172,0.000591714,7.94E-06
"Polyethylene terephthalate, PET, virgin resin, at plant, kg",2b2f738d-2044-462f-ba56-5112ee683cb6,1,kg,2.261447455,0.003584869,0.00127897,4.53E-07,0.105822761,2.030458813,0.007670865,6.05E-05
"Methylene diphenyl diisocyanate, MDI; at plant, mass and elemental alloc",0f0458b0-7af8-4194-b2b9-35fe606b1526,1,kg,2.202636646,0.005588688,0.001405887,9.39E-09,0.125333004,1.948580715,0.006458962,0.000275787
"Unsaturated polyester, UPR, resin, at plant",91c096d9-987d-34c6-90c0-3c672b467086,1,kg,1.984654159,0.003357815,0.000850632,3.38E-08,0.100689658,1.823784072,0.00507673,7.04E-05
"Urea formaldehyde, UF, resin, neat, 65% solids",4b835425-fd68-337c-8e35-a4ddfb5b628a,1,kg,0.391775071,0.001130096,0.000220229,1.05E-09,0.032140531,0.294802173,0.003442628,2.11E-06
"Pulp, kraft market, bleached, average production, at mill",cbf4023b-71f7-36b7-8c45-ea43bc2f108c,816.46623,kg,3168.491742,5.780720952,0.943492158,0.000494705,78.11484428,3126.603935,0.954067286,0.055195891
"Slack wax, at plant, US SE",2c79b9d3-e5f9-34a8-990e-b7d6f9e4dd08,1,kg,0.740604851,0.005791074,0.000494938,2.98E-09,0.218046734,0.726573533,0.000445866,5.78E-06
"Petroleum refined, for energy use, at plant",3ca7a144-e2f3-4963-8c63-768cf0853cee,1,kg,0.793429566,0.001167982,0.001747983,8.44E-09,0.048003938,0.78186912,0.000360851,5.31E-06
"Propylene oxide, at plant",fa3871c0-d563-3300-9ec7-f26aafdabfa5,1,kg,3.87066602,0.008216732,0.000730556,1.78E-08,3.072581816,3.500604366,0.011242407,0.000207623
"Ethylene oxide, at plant",136cbdd8-ef76-3834-904d-6fce42b2b660,1,kg,1.827632531,0.00434464,0.000228015,9.87E-10,0.113689165,1.7239398,0.002069263,0.00017264
