name,UUID,declared_qty,declared_unit,conversion_factor,converted_unit
"blow moulding | blow moulding | EN15804, U",e3716672-40aa-4da2-bff5-aae3d33ae904,1,kg,6.12,MJ
"hot rolling, steel | hot rolling, steel | EN15804, U",f1366229-8342-466b-9818-62ec5239e06e,1,kg,0.587,MJ
"market for hot rolling, steel | hot rolling, steel | EN15804, U",61d32166-9cf1-4094-a170-8899d7716561,1,kg,1.482,MJ
"hot rolling, steel | hot rolling, steel | EN15804, U",76b2a19a-d524-4a63-b03b-ab07cadda764,1,kg,1.482,MJ
"market for sheet rolling, steel | sheet rolling, steel | EN15804, U",3bb498b9-6d6b-4ee5-9603-0968cb08de26,1,kg,1.069,MJ
"sheet rolling, steel | sheet rolling, steel | EN15804, U",2102a473-f8c4-4e67-ad37-14fa6a98e63e,1,kg,1.069,MJ
"sheet rolling, steel | sheet rolling, steel | EN15804, U",a362c2e7-5aba-417d-93fe-a00efc4cf8fb,1,kg,1.069,MJ
"wire drawing, steel | wire drawing, steel | EN15804, U",9a0d11d6-4fdd-41a7-9479-7dfc6684bf0c,1,kg,0.392,MJ
"market for wire drawing, steel | wire drawing, steel | EN15804, U",9f3c1b2d-0a60-4935-9e9e-7c0c2972d994,1,kg,0.392,MJ
"wire drawing, steel | wire drawing, steel | EN15804, U",4aa6de94-8596-4b18-a0c7-13d1ee9ebe28,1,kg,0.392,MJ
"market for section bar extrusion, aluminium | section bar extrusion, aluminium | EN15804, U",f65e7b67-7928-40db-b31b-7a85264d8c47,1,kg,2.726,MJ
"section bar extrusion, aluminium | section bar extrusion, aluminium | EN15804, U",1152aef6-26d2-4640-8786-28197fe4adb2,1,kg,2.726,MJ
"section bar extrusion, aluminium | section bar extrusion, aluminium | EN15804, U",812d94ea-119c-4133-a4a8-c1d0b6656f12,1,kg,2.726,MJ
"sheet rolling, aluminium | sheet rolling, aluminium | EN15804, U",805c9924-191c-4853-9678-1e49483816d7,1,kg,1.913,MJ
"sheet rolling, aluminium | sheet rolling, aluminium | EN15804, U",271542bf-03a7-4cb8-9c74-ab1144935a74,1,kg,1.913,MJ
"market for sheet rolling, aluminium | sheet rolling, aluminium | EN15804, U",2f918355-374f-4d4a-bf3e-33440809ed79,1,kg,1.913,MJ
"sheet rolling, copper | sheet rolling, copper | EN15804, U",0906219f-6f7d-48c0-b45a-9aff85e5584c,1,kg,1.48,MJ
"sheet rolling, copper | sheet rolling, copper | EN15804, U",5f95608f-999e-470a-96bc-40271cfd5a1e,1,kg,1.48,MJ
"market for sheet rolling, copper | sheet rolling, copper | EN15804, U",dac7c2c3-935b-4cd7-ad24-525acd799d16,1,kg,1.48,MJ
"wire drawing, copper | wire drawing, copper | EN15804, U",a11514bf-bbb1-4cdb-acd0-e4dc89f8798a,1,kg,1.48,MJ
"wire drawing, copper | wire drawing, copper | EN15804, U",6c0ecc4c-e9cc-4832-a6fc-831f8015e3d7,1,kg,1.48,MJ
"market for wire drawing, copper | wire drawing, copper | EN15804, U",dddc892a-e79e-4661-a0a8-470deb7705a8,1,kg,1.48,MJ
"drying of feed grain | drying of feed grain | EN15804, U",50510ac8-52cc-4e2c-be5b-e6f0635fb360,1,m3,4750,MJ
"drying of feed grain | drying of feed grain | EN15804, U",50b2ad8e-57b3-495b-b60e-322a083477e3,1,m3,4750,MJ
"market for drying of feed grain | drying of feed grain | EN15804, U",dbbb5b46-8913-4ec7-bfc9-60b991904927,1,m3,4743.635,MJ
"drying of feed grain | drying of feed grain | EN15804, U",df0beed3-f982-41e0-a111-f6c1428af547,1,m3,545.4,MJ
"section bar rolling, steel | section bar rolling, steel | EN15804, U",9d359e4a-d7c5-46e5-be7e-23f27c085dc6,1,kg,0.19614339,MJ
"section bar rolling, steel | section bar rolling, steel | EN15804, U",33136b41-4f85-4472-aeab-85920600d6fe,1,kg,0.19614339,MJ
"market for section bar rolling, steel | section bar rolling, steel | EN15804, U",1b5f5feb-d7a2-41ce-8924-f1b02ccf5820,1,kg,0.19614339,MJ
"drawing of pipe, steel | drawing of pipe, steel | EN15804, U",69cc7faf-e7dc-4f71-aee3-0e79b1a870ba,1,kg,0.431515458,MJ
"drawing of pipe, steel | drawing of pipe, steel | EN15804, U",39a45453-8c06-42a7-b3fa-a0eead68bac9,1,kg,0.431515458,MJ
"market for drawing of pipe, steel | drawing of pipe, steel | EN15804, U",bd228986-ab76-486e-b6be-c054afa79541,1,kg,0.431515458,MJ
"market for cable yarding | cable yarding | EN15804, U",ffe50218-bc01-46af-99a9-03723c2df112,1,h,1145.144374,MJ
"yarding and processing, mobile cable yarder on truck | cable yarding | EN15804, U",163752d0-e494-4cfd-b2bb-61e5a6c7c586,1,h,1269.1056,MJ
"yarding and processing, mobile cable yarder on truck | cable yarding | EN15804, U",54483eac-83e1-46ef-8431-dd59bec7ef69,1,h,1269.1056,MJ
"yarding, mobile cable yarder on trailer | cable yarding | EN15804, U",85317e3d-0a04-4dec-9405-4360bac2c9d2,1,h,629.16,MJ
"yarding, mobile cable yarder on trailer | cable yarding | EN15804, U",e7322d04-166c-489f-b56e-2c48488e64a0,1,h,629.16,MJ
"yarding, sled yarder | cable yarding | EN15804, U",d6ef57db-75e6-4af6-8946-dd18b1adc725,1,h,197.736,MJ
"yarding, sled yarder | cable yarding | EN15804, U",a0b146ab-d4e6-419f-9492-0bc1ac18da54,1,h,197.736,MJ
